ay_(g),ax_(g),hf_left_(mm),hf_right_(mm),pitch_(deg),roll_left_(deg)
0.3591836734693875,-1.4285714285714286,2.5084834387112735,12.194879329959825,1.5570026903836687,-0.3796098517519859
0.4244897959183672,-1.4285714285714286,1.6279019940523156,13.075460774618783,1.5570026903836687,-0.4486298247978017
0.4897959183673469,-1.4285714285714286,0.7473205493933506,13.956042219277741,1.5570026903836687,-0.5176497978436174
0.5551020408163266,-1.4285714285714286,-0.13326089526560736,14.836623663936706,1.5570026903836687,-0.5866697708894332
0.6204081632653062,-1.4285714285714286,-1.0138423399245653,15.717205108595664,1.5570026903836687,-0.655689743935249
0.6857142857142856,-1.4285714285714286,-1.8944237845835232,16.597786553254622,1.5570026903836687,-0.7247097169810643
0.7510204081632653,-1.4285714285714286,-2.7750052292424883,17.478367997913587,1.5570026903836687,-0.7937296900268802
0.8163265306122449,-1.4285714285714286,-3.655586673901446,18.358949442572538,1.5570026903836687,-0.8627496630726957
0.8816326530612243,-1.4285714285714286,-4.536168118560397,19.239530887231496,1.5570026903836687,-0.9317696361185112
0.946938775510204,-1.4285714285714286,-5.416749563219362,20.12011233189046,1.5570026903836687,-1.0007896091643271
1.0122448979591836,-1.4285714285714286,-6.29733100787832,21.00069377654942,1.5570026903836687,-1.0698095822101428
1.0775510204081633,-1.4285714285714286,-7.177912452537285,21.881275221208384,1.5570026903836687,-1.1388295552559584
1.142857142857143,-1.4285714285714286,-8.058493897196257,22.761856665867345,1.5570026903836687,-1.2078495283017745
1.2081632653061223,-1.4285714285714286,-8.939075341855194,23.6424381105263,1.5570026903836687,-1.2768695013475897
1.273469387755102,-1.4285714285714286,-9.819656786514159,24.523019555185257,1.5570026903836687,-1.3458894743934053
1.3387755102040817,-1.4285714285714286,-10.700238231173117,25.403600999844215,1.5570026903836687,-1.414909447439221
1.404081632653061,-1.4285714285714286,-11.580819675832089,26.284182444503177,1.5570026903836687,-1.4839294204850366
1.4693877551020407,-1.4285714285714286,-12.461401120491033,27.164763889162135,1.5570026903836687,-1.552949393530852
1.5346938775510204,-1.4285714285714286,-13.341982565150005,28.0453453338211,1.5570026903836687,-1.6219693665766681
1.6,-1.4285714285714286,-14.222564009808963,28.925926778480058,1.5570026903836687,-1.6909893396224838
-1.6,-1.3714285714285714,30.81185952310664,-12.33663126518239,1.4947225827683217,1.6909893396224838
-1.5346938775510204,-1.3714285714285714,29.931278078447683,-11.456049820523418,1.4947225827683217,1.6219693665766681
-1.469387755102041,-1.3714285714285714,29.05069663378872,-10.57546837586446,1.4947225827683217,1.5529493935308523
-1.4040816326530614,-1.3714285714285714,28.17011518912976,-9.694886931205488,1.4947225827683217,1.4839294204850366
-1.3387755102040817,-1.3714285714285714,27.2895337444708,-8.814305486546537,1.4947225827683217,1.414909447439221
-1.273469387755102,-1.3714285714285714,26.40895229981184,-7.933724041887579,1.4947225827683217,1.3458894743934053
-1.2081632653061225,-1.3714285714285714,25.528370855152883,-7.0531425972286215,1.4947225827683217,1.2768695013475897
-1.142857142857143,-1.3714285714285714,24.647789410493928,-6.1725611525696635,1.4947225827683217,1.2078495283017745
-1.0775510204081633,-1.3714285714285714,23.767207965834963,-5.2919797079106985,1.4947225827683217,1.1388295552559584
-1.0122448979591836,-1.3714285714285714,22.886626521176005,-4.411398263251741,1.4947225827683217,1.0698095822101428
-0.9469387755102041,-1.3714285714285714,22.006045076517047,-3.5308168185927826,1.4947225827683217,1.0007896091643271
-0.8816326530612246,-1.3714285714285714,21.125463631858082,-2.6502353739338247,1.4947225827683217,0.9317696361185116
-0.8163265306122449,-1.3714285714285714,20.244882187199124,-1.7696539292748596,1.4947225827683217,0.8627496630726957
-0.7510204081632653,-1.3714285714285714,19.364300742540166,-0.8890724846159088,1.4947225827683217,0.7937296900268802
-0.6857142857142857,-1.3714285714285714,18.48371929788121,-0.00849103995694378,1.4947225827683217,0.7247097169810645
-0.6204081632653062,-1.3714285714285714,17.60313785322225,0.8720904047020142,1.4947225827683217,0.655689743935249
-0.5551020408163266,-1.3714285714285714,16.722556408563285,1.752671849360972,1.4947225827683217,0.5866697708894332
-0.4897959183673469,-1.3714285714285714,15.841974963904327,2.633253294019937,1.4947225827683217,0.5176497978436174
-0.4244897959183674,-1.3714285714285714,14.961393519245362,3.513834738678895,1.4947225827683217,0.44862982479780183
-0.3591836734693879,-1.3714285714285714,14.080812074586412,4.394416183337853,1.4947225827683217,0.37960985175198625
-0.2938775510204082,-1.3714285714285714,13.200230629927454,5.274997627996811,1.4947225827683217,0.31058987870617055
-0.22857142857142854,-1.3714285714285714,12.319649185268489,6.155579072655769,1.4947225827683217,0.24156990566035474
-0.16326530612244902,-1.3714285714285714,11.43906774060953,7.036160517314734,1.4947225827683217,0.17254993261453916
-0.09795918367346952,-1.3714285714285714,10.558486295950573,7.916741961973685,1.4947225827683217,0.10352995956872366
-0.03265306122448984,-1.3714285714285714,9.677904851291615,8.79732340663265,1.4947225827683217,0.03450998652290788
